0025854351	VIS	5
0026896802	AR1	2
0026896802	AT	4
0026896802	DL	3
0026896802	EiPO	5
0026896802	ElAk	2
0026896802	ES	3
0026896802	ET	5
0026896802	KEU	3
0026896802	LM	4
0026896802	MK	3
0026896802	MP	5
0026896802	OiOR	2
0026896802	PPJ	2
0026896802	Pr_RK	2
0026896802	Pr_RZ	2
0026896802	Pr_TiI	3
0026896802	RUS	4
0029287401	DL	3
0029287401	EA	4
0029287401	ET	5
0029287401	Fiz2	4
0029287401	JPM	5
0029287401	LM	5
0029287401	Mat1	4
0029287401	Mat3R	4
0029287401	MM	3
0029287401	OE	5
0029287401	OR	5
0029287401	PPJ	2
0029287401	Pr_EiRi	5
0029287401	Pr_Ele	4
0029287401	Pr_PI	4
0029287401	PrEM	3
0029287401	TI	2
0029287401	TP	4
0029287401	UK	3
0032255814	AC	2
0032255814	ASP	5
0032255814	EiEP	5
0032255814	ElAk	2
0032255814	Ele1	3
0032255814	IE	3
0032255814	LM	2
0032255814	Mat3E	2
0032255814	MK	3
0032255814	MM	4
0032255814	OEMiI	4
0032255814	OI	4
0032255814	PiPI	4
0032255814	PParJ	2
0032255814	Pr_RK	2
0032255814	RPPP	2
0032255814	TP	5
0032255814	UuTRZ	2
0032255814	VIS	3
0036143805	AC	2
0036143805	BP	2
0036143805	Ele2	5
0036143805	Fiz2	5
0036143805	IRiT	2
0036143805	Mat1	3
0036143805	MiAPE	3
0036143805	MM	2
0036143805	MT	4
0036143805	OEMiI	2
0036143805	OPP	3
0036143805	PParJ	2
0036143805	Pr_Ele	4
0036143805	RPPP	2
0036894015	ASP	5
0036894015	AT	3
0036894015	ESA	5
0036894015	Fiz2	4
0036894015	ILiJ	4
0036894015	JPM	5
0036894015	Mat1	2
0036894015	OE	3
0036894015	OiOR	5
0036894015	PiREE	3
0036894015	Pr_AUT	5
0036894015	Pr_Ele	4
0036894015	Pr_PI	5
0036894015	Pr_RK	4
0036894015	SemR	2
0036894015	TSiM	5
0036894015	UI	3
0036894015	VU	4
0037331949	AR1	2
0037331949	EiPO	4
0037331949	ESA	5
0037331949	Fiz2	3
0037331949	IRiT	4
0037331949	JPM	4
0037331949	KM	4
0037331949	MP	3
0037331949	OI	3
0037331949	Pr_EE	3
0037331949	SemE	4
0037331949	UI	4
0037331949	UuTRZ	3
0039269918	AT	3
0039269918	AU	2
0039269918	DV	3
0039269918	EA	3
0039269918	EiPO	2
0039269918	EK	2
0039269918	Fiz2	3
0039269918	IRiT	2
0039269918	LM	2
0039269918	Mat1	5
0039269918	Mat2	5
0039269918	Mat3R	4
0039269918	MuI	2
0039269918	OE	4
0039269918	RPPP	2
0039269918	SemE	2
0039269918	UI	2
0039269918	VU	5
0044245755	AR2	5
0044245755	BP	5
0044245755	DL	5
0044245755	EiPO	2
0044245755	ElAk	5
0044245755	EuR	5
0044245755	Fiz2	4
0044245755	IRiT	2
0044245755	JPM	3
0044245755	KEU	3
0044245755	MiAPE	2
0044245755	MMPWM	2
0044245755	MT	3
0044245755	MuI	2
0044245755	PiPI	5
0044245755	Pr_Ele	3
0044245755	PrEM	4
0044245755	RPPP	2
0044245755	VU	4
0045751659	AC	2
0045751659	EiPO	2
0045751659	ES	3
0045751659	ET	4
0045751659	Fiz2	3
0045751659	KM	5
0045751659	Mat2	2
0045751659	Mat3E	3
0045751659	MM	2
0045751659	MMPWM	4
0045751659	MP	2
0045751659	OR	4
0045751659	OS	5
0045751659	PiPI	5
0045751659	Pr_EE	2
0045751659	RUS	2
0045751659	TI	3
0045751659	TSiM	2
0045751659	UK	2
0045751659	VU	5
0047753148	AR1	2
0047753148	ASP	5
0047753148	AU	5
0047753148	DL	2
0047753148	EiEP	2
0047753148	EP	2
0047753148	ESA	4
0047753148	ET	4
0047753148	ILiJ	5
0047753148	IRG	5
0047753148	JPM	5
0047753148	Mat3R	3
0047753148	MK	4
0047753148	MM	2
0047753148	MMPWM	3
0047753148	OE	4
0047753148	OI	2
0047753148	OR	5
0047753148	Pr_AUT	4
0047753148	UI	5
0047753148	UK	2
0051341486	AR1	2
0051341486	AT	2
0051341486	EK	5
0051341486	ElAk	3
0051341486	KEU	2
0051341486	KM	5
0051341486	Mat2	5
0051341486	MiAPE	3
0051341486	MK	4
0051341486	MMPWM	3
0051341486	MuI	3
0051341486	OE	3
0051341486	OR	2
0051341486	OS	3
0051341486	PPJ	3
0051341486	Pr_AUT	5
0051341486	PrEM	4
0051341486	RUS	5
0051341486	TP	2
0051341486	URS	3
0051786445	ASP	4
0051786445	Fiz2	4
0051786445	KEU	2
0051786445	LM	5
0051786445	Mat1	3
0051786445	MK	4
0051786445	MuI	2
0051786445	OEMiI	3
0051786445	OI	4
0051786445	OR	4
0051786445	PiPI	4
0051786445	PiREE	5
0051786445	Pr_EE	3
0051786445	PrEM	3
0051786445	SiS	2
0051786445	UuTRZ	4
0060601400	AC	5
0060601400	BP	2
0060601400	EiPO	2
0060601400	ElAk	3
0060601400	Ele2	5
0060601400	ILiJ	3
0060601400	IRiT	2
0060601400	KEU	4
0060601400	Mat2	3
0060601400	Mat3E	5
0060601400	MuI	2
0060601400	OE	4
0060601400	OEMiI	2
0060601400	OR	3
0060601400	Pr_AUT	5
0060601400	Pr_EiRi	2
0060601400	PrEM	5
0060601400	URS	4
0060601400	VIS	4
0061730867	EA	2
0061730867	EK	5
0061730867	Ele1	3
0061730867	Ele2	5
0061730867	Mat1	5
0061730867	Mat2	4
0061730867	Pr_PI	5
0061730867	Pr_TiI	5
0061730867	PrEM	5
0061730867	RUS	5
0061730867	SiS	3
0061730867	TP	5
0061730867	UK	3
0061730867	UuTRZ	2
0064261998	AR2	4
0064261998	DV	2
0064261998	EiEP	4
0064261998	EiPO	4
0064261998	EK	4
0064261998	Ele1	2
0064261998	ES	5
0064261998	KM	5
0064261998	Mat2	5
0064261998	MiAPE	4
0064261998	MM	2
0064261998	MuI	3
0064261998	OE	3
0064261998	OR	2
0064261998	Pr_RI	3
0064261998	Pr_RZ	3
0064261998	TP	4
0064315763	ASP	3
0064315763	EiEP	4
0064315763	EiPO	5
0064315763	EK	2
0064315763	ES	2
0064315763	ESA	2
0064315763	EuR	2
0064315763	ILiJ	2
0064315763	IRiT	5
0064315763	Mat3R	2
0064315763	MiAPE	2
0064315763	OI	2
0064315763	PiREE	4
0064315763	PPJ	4
0064315763	Pr_RZ	2
0064315763	UuTRZ	5
0064315763	VK	3
0067287859	AU	2
0067287859	BP	4
0067287859	DV	4
0067287859	EiEP	4
0067287859	Ele2	4
0067287859	ES	5
0067287859	ET	3
0067287859	EuR	4
0067287859	IRiT	3
0067287859	Mat3E	3
0067287859	MP	5
0067287859	MT	2
0067287859	OI	5
0067287859	OR	5
0067287859	OS	3
0067287859	PiREE	2
0067287859	Pr_EiRi	2
0067287859	RPPP	3
0067287859	SiS	4
0067287859	TSiM	3
0069818400	AU	4
0069818400	BP	5
0069818400	DV	3
0069818400	EiEP	2
0069818400	EK	4
0069818400	ES	5
0069818400	IE	4
0069818400	IRG	3
0069818400	LM	4
0069818400	MiAPE	5
0069818400	MP	5
0069818400	MuI	5
0069818400	OEMiI	5
0069818400	OiOR	2
0069818400	PParJ	4
0069818400	Pr_RZ	5
0069818400	Pr_TiI	5
0069818400	SemR	4
0069818400	UuTRZ	3
0071107950	AC	5
0071107950	AT	5
0071107950	BP	5
0071107950	DL	4
0071107950	DV	4
0071107950	Ele2	4
0071107950	EuR	4
0071107950	KEU	2
0071107950	Mat2	3
0071107950	Mat3E	4
0071107950	MT	5
0071107950	OiOR	4
0071107950	OPP	5
0071107950	OS	3
0071107950	Pr_RK	5
0071107950	PrEM	2
0071107950	RPPP	5
0071107950	TSiM	3
0071107950	VK	3
0071843924	DL	4
0071843924	EiEP	3
0071843924	Ele1	2
0071843924	Ele2	4
0071843924	EP	3
0071843924	IRiT	3
0071843924	Mat1	2
0071843924	MP	4
0071843924	OI	4
0071843924	OR	3
0071843924	OS	4
0071843924	PiPI	2
0071843924	PiREE	3
0071843924	PPJ	5
0071843924	Pr_AUT	3
0071843924	Pr_RK	5
0071843924	TSiM	5
0071843924	VIS	4
0074043998	ASP	5
0074043998	AT	3
0074043998	ElAk	2
0074043998	Ele1	3
0074043998	ES	4
0074043998	Fiz2	5
0074043998	IRG	5
0074043998	MiAPE	4
0074043998	MMPWM	4
0074043998	OPP	4
0074043998	RPPP	4
0074043998	TI	4
0074043998	TP	4
0074043998	UI	2
0074043998	URS	2
0074043998	VIS	2
0074385779	BP	4
0074385779	DV	5
0074385779	ES	5
0074385779	IE	2
0074385779	KEU	3
0074385779	Mat2	4
0074385779	MM	5
0074385779	OE	2
0074385779	OI	5
0074385779	OPP	5
0074385779	PiPI	4
0074385779	Pr_EiRi	3
0074385779	PrEM	3
0074385779	RUS	3
0074385779	SemR	3
0074385779	VIS	4
0074385779	VU	5
0075001506	BP	2
0075001506	DL	4
0075001506	ElAk	3
0075001506	Ele1	5
0075001506	ESA	4
0075001506	Fiz2	4
0075001506	IE	2
0075001506	ILiJ	4
0075001506	LM	5
0075001506	MK	4
0075001506	OPP	3
0075001506	Pr_TiI	3
0075001506	RUS	4
0075001506	SiS	5
0075001506	TP	3
0075001506	UuTRZ	3
0075001506	VIS	2
0075144177	AC	5
0075144177	ASP	2
0075144177	EiPO	4
0075144177	EK	5
0075144177	Ele2	3
0075144177	IE	5
0075144177	ILiJ	5
0075144177	KEU	3
0075144177	MK	3
0075144177	MM	4
0075144177	PiREE	4
0075144177	PPJ	2
0075144177	Pr_PI	2
0075144177	SiS	2
0075144177	TI	2
0075144177	TP	3
0075144177	UK	3
0075144177	UuTRZ	5
0075144177	VIS	5
0076410766	AR1	5
0076410766	DL	2
0076410766	Ele1	4
0076410766	EP	4
0076410766	ILiJ	2
0076410766	IRG	2
0076410766	JPM	5
0076410766	KEU	5
0076410766	Mat3E	5
0076410766	Mat3R	4
0076410766	MuI	4
0076410766	OiOR	2
0076410766	OR	5
0076410766	PiREE	2
0076410766	PParJ	3
0076410766	UI	2
0076410766	VU	5
0078327020	AT	4
0078327020	DV	2
0078327020	EA	3
0078327020	Ele2	2
0078327020	EP	3
0078327020	ES	5
0078327020	Fiz1	3
0078327020	IE	5
0078327020	IRiT	3
0078327020	JPM	2
0078327020	KM	2
0078327020	Mat2	4
0078327020	Mat3R	3
0078327020	MMPWM	4
0078327020	OE	5
0078327020	OiOR	3
0078327020	OPP	3
0078327020	OS	4
0078327020	PParJ	3
0078327020	RUS	5
0078327020	SemR	4
0078327020	TI	4
0078872108	AC	3
0078872108	Ele1	3
0078872108	ESA	2
0078872108	ET	5
0078872108	Fiz1	5
0078872108	KEU	5
0078872108	MK	3
0078872108	MM	5
0078872108	OE	4
0078872108	OI	3
0078872108	OiOR	4
0078872108	OS	3
0078872108	PiREE	4
0078872108	Pr_RI	3
0078872108	Pr_RK	4
0078872108	Pr_RZ	3
0078872108	VK	4
0079235568	ASP	3
0079235568	AU	4
0079235568	EiPO	5
0079235568	EK	4
0079235568	ElAk	5
0079235568	EP	3
0079235568	ESA	3
0079235568	MP	2
0079235568	MT	5
0079235568	MuI	4
0079235568	OEMiI	5
0079235568	OI	3
0079235568	Pr_AUT	5
0079235568	Pr_PI	5
0079235568	Pr_RI	5
0079235568	Pr_RZ	5
0079235568	SemE	4
0079235568	SemR	5
0079235568	UI	5
0079235568	UK	3
0079235568	VIS	4
0079799133	AR1	4
0079799133	EA	3
0079799133	ElAk	2
0079799133	EP	5
0079799133	ESA	3
0079799133	IE	2
0079799133	ILiJ	4
0079799133	Mat1	4
0079799133	Mat2	5
0079799133	MiAPE	2
0079799133	MMPWM	2
0079799133	OE	2
0079799133	PiPI	4
0079799133	Pr_EiRi	3
0079799133	RPPP	5
0079799133	SemE	3
0079799133	TI	5
0079799133	UI	2
0079799133	UK	5
0079799133	URS	3
0079799133	UuTRZ	4
0079799133	VK	4
0080205942	AU	5
0080205942	BP	3
0080205942	DL	3
0080205942	DV	5
0080205942	EiPO	5
0080205942	EP	5
0080205942	ET	4
0080205942	Fiz1	5
0080205942	Mat3E	4
0080205942	Mat3R	2
0080205942	MM	2
0080205942	OiOR	2
0080205942	OS	3
0080205942	PiPI	3
0080205942	PParJ	4
0080205942	Pr_AUT	2
0080205942	VK	4
0080822359	AT	2
0080822359	BP	4
0080822359	EiEP	3
0080822359	ES	4
0080822359	ET	4
0080822359	IE	3
0080822359	IRG	4
0080822359	KEU	2
0080822359	MK	2
0080822359	MT	5
0080822359	OPP	3
0080822359	OR	2
0080822359	OS	5
0080822359	Pr_PI	4
0080822359	SemE	2
0080822359	UI	4
0080822359	UuTRZ	5
0080822359	VIS	4
0080822359	VU	4
0085153652	AR1	2
0085153652	ElAk	3
0085153652	Mat3E	4
0085153652	MiAPE	2
0085153652	MP	5
0085153652	MT	3
0085153652	OI	2
0085153652	OiOR	5
0085153652	OPP	4
0085153652	OR	2
0085153652	PPJ	3
0085153652	Pr_EiRi	3
0085153652	Pr_RZ	5
0085153652	SemE	3
0085153652	SemR	5
0085153652	SiS	5
0085153652	TSiM	2
0085153652	UI	3
0085153652	VK	2
0087316341	EA	5
0087316341	EiEP	4
0087316341	EiPO	3
0087316341	EK	3
0087316341	Ele2	2
0087316341	ET	5
0087316341	IRG	4
0087316341	MiAPE	5
0087316341	MT	5
0087316341	MuI	5
0087316341	PiPI	3
0087316341	Pr_AUT	5
0087316341	Pr_Ele	4
0087316341	Pr_PI	5
0087316341	Pr_TiI	4
0087316341	PrEM	2
0087316341	UuTRZ	3
0088542160	DV	2
0088542160	EK	2
0088542160	Mat1	5
0088542160	Mat2	3
0088542160	MK	2
0088542160	MMPWM	3
0088542160	MP	4
0088542160	MuI	4
0088542160	OR	2
0088542160	PiPI	4
0088542160	Pr_RI	5
0088542160	Pr_RK	3
0088542160	PrEM	2
0088542160	SemE	3
0088542160	VIS	5
0088588473	AC	3
0088588473	AT	2
0088588473	AU	3
0088588473	EK	5
0088588473	Ele2	2
0088588473	ET	2
0088588473	Fiz1	3
0088588473	KM	2
0088588473	OE	4
0088588473	OEMiI	4
0088588473	OI	3
0088588473	PPJ	5
0088588473	Pr_AUT	3
0088588473	Pr_EE	2
0088588473	Pr_PI	4
0088588473	Pr_TiI	2
0088588473	TP	4
0088588473	URS	2
0090092794	ASP	4
0090092794	DL	2
0090092794	EiPO	4
0090092794	Ele2	5
0090092794	Fiz2	3
0090092794	IE	5
0090092794	ILiJ	4
0090092794	IRG	4
0090092794	KM	3
0090092794	Mat3E	4
0090092794	MMPWM	4
0090092794	MP	4
0090092794	MuI	2
0090092794	OS	4
0090092794	PPJ	4
0090092794	Pr_EE	3
0090092794	Pr_EiRi	5
0090092794	UI	4
0090092794	UuTRZ	2
0090872407	EiEP	3
0090872407	EiPO	3
0090872407	ESA	2
0090872407	ET	4
0090872407	JPM	2
0090872407	Mat1	5
0090872407	Mat3R	5
0090872407	MP	2
0090872407	MuI	5
0090872407	OE	2
0090872407	OiOR	2
0090872407	OPP	5
0090872407	Pr_EE	3
0090872407	SemE	5
0090872407	SemR	2
0090872407	TI	2
0090872407	TP	4
0090872407	UI	5
0092735658	AR1	2
0092735658	AT	3
0092735658	DV	4
0092735658	EA	4
0092735658	EuR	2
0092735658	IE	3
0092735658	IRG	5
0092735658	Mat1	5
0092735658	Mat2	5
0092735658	MP	5
0092735658	MuI	5
0092735658	OiOR	3
0092735658	PiREE	3
0092735658	Pr_EiRi	4
0092735658	Pr_RI	5
0092735658	Pr_TiI	5
0092735658	RUS	4
0092735658	TSiM	2
0092735658	VIS	4
0092735658	VK	5
0100979502	AR2	2
0100979502	ASP	2
0100979502	AT	5
0100979502	BP	3
0100979502	DV	3
0100979502	EA	4
0100979502	ESA	5
0100979502	IRiT	5
0100979502	KEU	5
0100979502	Mat3R	4
0100979502	MP	4
0100979502	OiOR	3
0100979502	OS	3
0100979502	PiREE	5
0100979502	Pr_EE	3
0100979502	Pr_RZ	5
0100979502	SiS	4
0100979502	VIS	3
0102160738	AC	2
0102160738	AR1	5
0102160738	AU	5
0102160738	BP	4
0102160738	DV	3
0102160738	ET	5
0102160738	EuR	5
0102160738	Fiz1	5
0102160738	Fiz2	4
0102160738	ILiJ	2
0102160738	KEU	3
0102160738	Mat2	3
0102160738	MM	2
0102160738	MuI	5
0102160738	OI	2
0102160738	Pr_PI	4
0102160738	Pr_TiI	4
0102160738	UI	3
0107952019	AR2	5
0107952019	Fiz2	4
0107952019	JPM	5
0107952019	KM	4
0107952019	MuI	2
0107952019	OEMiI	2
0107952019	PParJ	4
0107952019	Pr_EiRi	4
0107952019	UI	3
0107952019	UK	2
0107952019	URS	4
0107952019	VK	3
0107952019	VU	5
0111911841	AR2	2
0111911841	AT	3
0111911841	EA	4
0111911841	EiEP	5
0111911841	ElAk	5
0111911841	ET	3
0111911841	Fiz1	3
0111911841	Fiz2	3
0111911841	IE	3
0111911841	Mat1	5
0111911841	OE	5
0111911841	OEMiI	5
0111911841	PParJ	3
0111911841	Pr_TiI	3
0111911841	SemR	2
0111911841	UuTRZ	4
0113391015	AC	3
0113391015	DL	3
0113391015	EA	4
0113391015	ElAk	5
0113391015	IE	5
0113391015	MP	2
0113391015	OPP	5
0113391015	OS	3
0113391015	PiPI	3
0113391015	PPJ	3
0113391015	Pr_AUT	3
0113391015	Pr_TiI	5
0113391015	PrEM	2
0113391015	SemR	5
0113391015	UI	4
0119152977	AR1	3
0119152977	AR2	5
0119152977	ASP	3
0119152977	BP	4
0119152977	EiEP	2
0119152977	EP	4
0119152977	KEU	4
0119152977	KM	5
0119152977	Mat1	3
0119152977	Mat3E	3
0119152977	MM	3
0119152977	MMPWM	4
0119152977	OE	3
0119152977	PiPI	5
0119152977	RPPP	3
0119152977	SiS	5
0119152977	URS	5
0119152977	UuTRZ	2
0119152977	VIS	4
0119247854	AC	4
0119247854	ASP	2
0119247854	AT	3
0119247854	Ele1	5
0119247854	Ele2	4
0119247854	ESA	4
0119247854	Fiz1	2
0119247854	IRG	2
0119247854	IRiT	4
0119247854	MK	5
0119247854	MuI	5
0119247854	OS	5
0119247854	Pr_EE	2
0119247854	Pr_RI	3
0119247854	Pr_RZ	5
0119247854	PrEM	4
0119247854	SemE	4
0119247854	SemR	2
0119525474	EK	5
0119525474	EuR	2
0119525474	Fiz2	3
0119525474	LM	3
0119525474	MMPWM	5
0119525474	MP	3
0119525474	OPP	5
0119525474	OR	2
0119525474	PPJ	2
0119525474	Pr_Ele	4
0119525474	Pr_RI	3
0119525474	RUS	2
0119525474	SemE	4
0119525474	UI	4
0119525474	VIS	4
0119782917	AC	3
0119782917	AR2	5
0119782917	ASP	2
0119782917	AT	3
0119782917	AU	3
0119782917	EiPO	4
0119782917	ElAk	4
0119782917	EP	2
0119782917	Fiz1	3
0119782917	IE	5
0119782917	KEU	4
0119782917	MM	4
0119782917	MMPWM	5
0119782917	OE	2
0119782917	OPP	4
0119782917	PiPI	4
0119782917	Pr_Ele	5
0119782917	Pr_PI	4
0119782917	SemE	3
0119782917	URS	5
0119782917	VIS	2
0119833768	AR2	4
0119833768	ASP	2
0119833768	DL	4
0119833768	EuR	5
0119833768	Fiz1	5
0119833768	Fiz2	2
0119833768	IRG	5
0119833768	Mat1	4
0119833768	MT	3
0119833768	OI	3
0119833768	OiOR	5
0119833768	OPP	4
0119833768	PPJ	2
0119833768	Pr_Ele	5
0119833768	Pr_TiI	4
0119833768	UuTRZ	2
0119833768	VU	2
0120657816	AC	2
0120657816	AR1	4
0120657816	ASP	4
0120657816	Ele1	4
0120657816	ET	5
0120657816	Fiz2	3
0120657816	IRG	2
0120657816	IRiT	3
0120657816	JPM	4
0120657816	Mat1	4
0120657816	Mat3E	2
0120657816	MiAPE	3
0120657816	MK	5
0120657816	MM	4
0120657816	MMPWM	4
0120657816	PParJ	5
0120657816	RPPP	3
0120657816	RUS	3
0120657816	UK	5
0120657816	URS	3
0126292304	AC	3
0126292304	AT	2
0126292304	AU	3
0126292304	DL	5
0126292304	EiEP	2
0126292304	Ele2	4
0126292304	ES	4
0126292304	IE	4
0126292304	IRG	3
0126292304	LM	2
0126292304	MM	4
0126292304	OR	5
0126292304	PPJ	3
0126292304	Pr_AUT	5
0126292304	Pr_EiRi	2
0126292304	Pr_Ele	5
0126292304	Pr_RZ	3
0126292304	PrEM	3
0126292304	SiS	4
0126292304	TP	5
0126292304	URS	3
0126481258	AR1	4
0126481258	AR2	2
0126481258	ASP	3
0126481258	DL	4
0126481258	DV	3
0126481258	EP	3
0126481258	ESA	4
0126481258	JPM	4
0126481258	KM	5
0126481258	MK	2
0126481258	OR	2
0126481258	PiPI	2
0126481258	PrEM	3
0126481258	RPPP	4
0126481258	SemE	4
0126481258	SiS	5
0126481258	UI	3
0132222041	ASP	4
0132222041	DV	3
0132222041	EA	4
0132222041	EK	2
0132222041	Fiz2	3
0132222041	IE	5
0132222041	ILiJ	4
0132222041	IRiT	2
0132222041	JPM	4
0132222041	KEU	2
0132222041	Mat3R	3
0132222041	MK	3
0132222041	MM	2
0132222041	OE	5
0132222041	OEMiI	5
0132222041	OS	4
0132222041	Pr_AUT	5
0132222041	Pr_EE	3
0132222041	PrEM	5
0132222041	RPPP	2
0132222041	SemE	4
0132222041	SemR	2
0132222041	UI	5
0132279416	AR1	4
0132279416	AR2	4
0132279416	ASP	4
0132279416	AT	3
0132279416	AU	4
0132279416	EK	5
0132279416	Fiz1	3
0132279416	Fiz2	3
0132279416	JPM	3
0132279416	KEU	5
0132279416	OR	4
0132279416	PiREE	5
0132279416	PParJ	3
0132279416	TI	2
0132279416	TP	5
0132279416	UuTRZ	3
0135322664	AC	3
0135322664	DL	3
0135322664	IE	5
0135322664	JPM	4
0135322664	Mat3R	5
0135322664	MK	4
0135322664	MP	2
0135322664	OI	2
0135322664	PiPI	5
0135322664	PiREE	4
0135322664	Pr_EE	2
0135322664	Pr_Ele	5
0135322664	Pr_RK	3
0135322664	RUS	3
0135322664	SemE	2
0142617471	AT	2
0142617471	DV	3
0142617471	EP	3
0142617471	ES	3
0142617471	ET	2
0142617471	ILiJ	2
0142617471	JPM	5
0142617471	Mat2	3
0142617471	MK	5
0142617471	MMPWM	3
0142617471	MT	5
0142617471	OI	2
0142617471	OiOR	2
0142617471	PPJ	5
0142617471	Pr_PI	5
0142617471	Pr_RZ	5
0142617471	RUS	5
0142617471	UI	2
0142617471	URS	4
0142617471	VIS	3
0154422290	AR1	5
0154422290	ASP	4
0154422290	BP	5
0154422290	EA	4
0154422290	EiPO	4
0154422290	Ele2	2
0154422290	EuR	2
0154422290	Fiz2	2
0154422290	IRiT	2
0154422290	Mat3E	4
0154422290	MK	4
0154422290	MM	3
0154422290	OEMiI	2
0154422290	PiPI	2
0154422290	PParJ	4
0154422290	Pr_RI	4
0154422290	Pr_RK	3
0154422290	TP	4
0154422290	VU	5
0155575896	AU	5
0155575896	IE	2
0155575896	IRG	4
0155575896	LM	4
0155575896	Mat3R	4
0155575896	MK	5
0155575896	MMPWM	2
0155575896	OiOR	5
0155575896	OPP	5
0155575896	PiPI	2
0155575896	PiREE	2
0155575896	Pr_AUT	4
0155575896	Pr_EiRi	2
0155575896	Pr_PI	3
0155575896	SemR	2
0155575896	VU	4
0155916788	ASP	2
0155916788	AT	5
0155916788	Ele2	5
0155916788	EP	5
0155916788	KM	3
0155916788	MT	2
0155916788	MuI	3
0155916788	OEMiI	5
0155916788	PiPI	5
0155916788	Pr_RI	2
0155916788	SemE	2
0155916788	SiS	2
0155916788	TI	3
0155916788	TSiM	2
0155916788	UI	3
0155916788	URS	5
0160883873	AC	3
0160883873	EK	4
0160883873	Ele1	5
0160883873	IE	2
0160883873	IRiT	5
0160883873	KEU	3
0160883873	MM	3
0160883873	MT	3
0160883873	OiOR	4
0160883873	OR	4
0160883873	PiPI	4
0160883873	PiREE	4
0160883873	Pr_RK	3
0160883873	SemR	5
0160883873	TI	2
0160883873	UI	2
0160883873	VK	3
0161898812	AR1	4
0161898812	AU	3
0161898812	DV	4
0161898812	ElAk	5
0161898812	EuR	5
0161898812	LM	3
0161898812	Mat1	3
0161898812	Mat3E	3
0161898812	MP	3
0161898812	MT	3
0161898812	OEMiI	4
0161898812	OI	4
0161898812	OR	4
0161898812	PiREE	4
0161898812	Pr_RK	5
0161898812	RPPP	2
0161898812	RUS	5
0161898812	TI	2
0165012087	AT	5
0165012087	BP	3
0165012087	ElAk	2
0165012087	ET	5
0165012087	EuR	5
0165012087	ILiJ	5
0165012087	Mat3R	5
0165012087	MK	2
0165012087	MMPWM	3
0165012087	MuI	4
0165012087	OR	5
0165012087	PParJ	3
0165012087	Pr_AUT	3
0165012087	Pr_EE	4
0165012087	RUS	4
0165012087	TSiM	2
0165012087	UK	2
0165012087	URS	2
0167652715	DV	3
0167652715	ES	4
0167652715	Fiz1	3
0167652715	JPM	2
0167652715	Mat1	3
0167652715	Mat2	2
0167652715	Mat3E	3
0167652715	MM	2
0167652715	MP	2
0167652715	OEMiI	4
0167652715	OI	5
0167652715	OiOR	4
0167652715	PiPI	5
0167652715	PiREE	4
0167652715	PParJ	5
0167652715	Pr_EE	2
0167652715	RPPP	3
0167652715	RUS	4
0167652715	TSiM	4
0169610765	AU	3
0169610765	DV	2
0169610765	ElAk	2
0169610765	ES	3
0169610765	EuR	2
0169610765	JPM	2
0169610765	KEU	4
0169610765	LM	2
0169610765	Mat3E	3
0169610765	Mat3R	4
0169610765	MK	4
0169610765	PParJ	5
0169610765	PPJ	4
0169610765	RPPP	5
0169610765	RUS	2
0169610765	UK	5
0169610765	URS	3
0169610765	VIS	4
0172100438	ASP	5
0172100438	DV	4
0172100438	EA	5
0172100438	ElAk	3
